"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Versions","PyRadiomics","","v3.0.1.post15+g2791e23","v3.0.1.post15+g2791e23","v3.0.1.post15+g2791e23"
"diagnostics","Versions","Numpy","","1.22.1","1.22.1","1.22.1"
"diagnostics","Versions","SimpleITK","","2.2.0rc2.post15","2.2.0rc2.post15","2.2.0rc2.post15"
"diagnostics","Versions","PyWavelet","","1.3.0","1.3.0","1.3.0"
"diagnostics","Versions","Python","","3.9.10","3.9.10","3.9.10"
"diagnostics","Configuration","Settings","","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': [1.0, 1.0, 1.0], 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': [1.0, 1.0, 1.0], 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': [1.0, 1.0, 1.0], 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","","{'Original': {}, 'LoG': {'sigma': [1.0, 3.0, 5.0]}}","{'Original': {}, 'LoG': {'sigma': [1.0, 3.0, 5.0]}}","{'Original': {}, 'LoG': {'sigma': [1.0, 3.0, 5.0]}}"
"diagnostics","Image-original","Hash","","472c3061962bbd5ca4475ed19cf6c42a88d5dbd0","472c3061962bbd5ca4475ed19cf6c42a88d5dbd0","472c3061962bbd5ca4475ed19cf6c42a88d5dbd0"
"diagnostics","Image-original","Dimensionality","","3D","3D","3D"
"diagnostics","Image-original","Spacing","","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)"
"diagnostics","Image-original","Size","","(512, 512, 181)","(512, 512, 181)","(512, 512, 181)"
"diagnostics","Image-original","Mean","","-834.7283552391094","-834.7283552391094","-834.7283552391094"
"diagnostics","Image-original","Minimum","","-2048.0","-2048.0","-2048.0"
"diagnostics","Image-original","Maximum","","5292.0","5292.0","5292.0"
"diagnostics","Mask-original","Hash","","ce85d9355059b517d999f7f3815f3fe090d79313","50d6b547a429429444f798021a1858e839b1b962","92f32bbee0451961da78c34c2e1add6011ea96d2"
"diagnostics","Mask-original","Spacing","","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)"
"diagnostics","Mask-original","Size","","(512, 512, 181)","(512, 512, 181)","(512, 512, 181)"
"diagnostics","Mask-original","BoundingBox","","(315, 231, 101, 23, 16, 10)","(312, 215, 77, 25, 34, 30)","(315, 226, 99, 19, 12, 5)"
"diagnostics","Mask-original","VoxelNum","","213","954","160"
"diagnostics","Mask-original","VolumeNum","","7","22","4"
"diagnostics","Mask-original","CenterOfMassIndex","","(327.6713615023474, 240.3943661971831, 102.3943661971831)","(324.0901467505241, 233.33542976939202, 93.56498951781971)","(326.075, 232.79375, 101.46875)"
"diagnostics","Mask-original","CenterOfMass","","(43.25838028169012, -4.741056338028173, -638.2112676056333)","(41.44270440251573, -8.319937106918246, -655.8700209643602)","(42.44902499999999, -8.594568750000008, -640.0624999999995)"
"diagnostics","Image-interpolated","Spacing","","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","","(24, 20, 31)","(25, 29, 71)","(22, 18, 21)"
"diagnostics","Image-interpolated","Mean","","95.27358870967743","68.89420106847984","121.61411736411736"
"diagnostics","Image-interpolated","Minimum","","-102.0","-1027.0","-58.0"
"diagnostics","Image-interpolated","Maximum","","1488.0","1488.0","1488.0"
"diagnostics","Mask-interpolated","Spacing","","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","","(24, 20, 31)","(25, 29, 71)","(22, 18, 21)"
"diagnostics","Mask-interpolated","BoundingBox","","(6, 6, 6, 11, 8, 14)","(6, 7, 6, 13, 16, 60)","(6, 6, 6, 9, 6, 10)"
"diagnostics","Mask-interpolated","VoxelNum","","104","448","76"
"diagnostics","Mask-interpolated","VolumeNum","","5","25","3"
"diagnostics","Mask-interpolated","CenterOfMassIndex","","(11.826923076923077, 10.653846153846153, 9.23076923076923)","(12.15625, 14.941964285714286, 39.205357142857146)","(11.342105263157896, 9.078947368421053, 11.394736842105264)"
"diagnostics","Mask-interpolated","CenterOfMass","","(43.20242307692308, -4.720653846153844, -638.2692307692303)","(41.53175, -8.432535714285725, -656.2946428571424)","(42.7176052631579, -8.295552631578959, -640.1052631578942)"
"diagnostics","Mask-interpolated","Mean","","48.85576923076923","101.34598214285714","730.3684210526316"
"diagnostics","Mask-interpolated","Minimum","","17.0","19.0","190.0"
"diagnostics","Mask-interpolated","Maximum","","103.0","302.0","1488.0"
"original","shape","Elongation","","0.9616984505271116","0.17440616454375987","0.7228129767570923"
"original","shape","Flatness","","0.44344641915649546","0.1412302026203046","0.311490220841315"
"original","shape","LeastAxisLength","","5.733062370096355","10.748885027892365","3.4300543196344226"
"original","shape","MajorAxisLength","","12.928421839557386","76.10896839672878","11.011756036417667"
"original","shape","Maximum2DDiameterColumn","","16.64331697709324","60.40695324215582","8.54400374531753"
"original","shape","Maximum2DDiameterRow","","14.560219778561036","60.530983801686226","10.44030650891055"
"original","shape","Maximum2DDiameterSlice","","11.180339887498949","15.620499351813308","9.219544457292887"
"original","shape","Maximum3DDiameter","","16.64331697709324","61.05735008989499","12.68857754044952"
"original","shape","MeshVolume","","78.125","206.95833333333334","63.208333333333336"
"original","shape","MinorAxisLength","","12.433243250863207","13.273873265455698","7.959440160005935"
"original","shape","Sphericity","","0.40407363488535036","0.15792436464347032","0.520617989911843"
"original","shape","SurfaceArea","","218.7175489408921","1071.413049574649","147.39446649961704"
"original","shape","SurfaceVolumeRatio","","2.7995846264434188","5.176950511333113","2.3318834515430513"
"original","shape","VoxelVolume","","104.0","448.0","76.0"
"original","firstorder","10Percentile","","33.0","65.0","335.0"
"original","firstorder","90Percentile","","64.80000000000001","143.0","1108.5"
"original","firstorder","Energy","","267311.0","5126835.0","46714270.0"
"original","firstorder","Entropy","","1.4516588370142864","2.4139347077606637","5.033404322340966"
"original","firstorder","InterquartileRange","","15.25","40.0","419.75"
"original","firstorder","Kurtosis","","4.709458418903053","6.349779542423656","2.490651344955496"
"original","firstorder","Maximum","","103.0","302.0","1488.0"
"original","firstorder","MeanAbsoluteDeviation","","10.18546597633136","25.85831871811224","234.0457063711911"
"original","firstorder","Mean","","48.85576923076923","101.34598214285714","730.3684210526316"
"original","firstorder","Median","","49.0","96.0","710.0"
"original","firstorder","Minimum","","17.0","19.0","190.0"
"original","firstorder","Range","","86.0","283.0","1298.0"
"original","firstorder","RobustMeanAbsoluteDeviation","","6.831833910034603","17.25736160630512","170.0311111111111"
"original","firstorder","RootMeanSquared","","50.698107232154904","106.97582962987481","784.003474079306"
"original","firstorder","Skewness","","0.7043121695983339","1.1914948051962382","0.239052501862539"
"original","firstorder","TotalEnergy","","267311.0","5126835.0","46714270.0"
"original","firstorder","Uniformity","","0.42270710059171596","0.23311941964285712","0.03289473684210526"
"original","firstorder","Variance","","183.4118897928994","1172.8200284996808","81223.41689750693"
"original","glcm","Autocorrelation","","6.029470688734492","19.658432440636282","721.3155041555008"
"original","glcm","ClusterProminence","","3.550500757502915","232.1865365369438","319529.62872214"
"original","glcm","ClusterShade","","0.6495250790025795","13.453667738491019","-684.8660980050915"
"original","glcm","ClusterTendency","","0.9806448340046389","5.804347294842341","349.1665113401887"
"original","glcm","Contrast","","0.9151661733794303","4.460007006496868","142.51135944959844"
"original","glcm","Correlation","","0.02920774959856043","0.12588043660973727","0.3975065165282382"
"original","glcm","DifferenceAverage","","0.6282080381083642","1.3715118841728857","9.809362202083943"
"original","glcm","DifferenceEntropy","","1.3419316700645965","2.104521341417306","3.6812406735691265"
"original","glcm","DifferenceVariance","","0.5059942946117029","2.475164910262258","43.75812526725701"
"original","glcm","Id","","0.7267085528759245","0.5769911001495873","0.16026447738506056"
"original","glcm","Idm","","0.7141393057851417","0.5322028127055257","0.07596841607002941"
"original","glcm","Idmn","","0.968100195801797","0.9779680149724199","0.9550470412641269"
"original","glcm","Idn","","0.9016096622812526","0.9137467621223117","0.8530800593236749"
"original","glcm","Imc1","","-0.14985178955140505","-0.1926470013063079","-0.7964743472138723"
"original","glcm","Imc2","","0.5614658803179753","0.7754929605632076","0.9996581840064296"
"original","glcm","InverseVariance","","0.440178092221852","0.4235000400315843","0.07857246609339669"
"original","glcm","JointAverage","","2.4507163454641514","4.392456196129152","25.84221514564156"
"original","glcm","JointEnergy","","0.21704923514892924","0.06577872299335821","0.022529971445445423"
"original","glcm","JointEntropy","","2.6114750297515243","4.466586333749303","5.5829734473941235"
"original","glcm","MCC","","0.4589802534662208","0.7203493484026726","0.9966271846024204"
"original","glcm","MaximumProbability","","0.3425940933812725","0.14078476241017016","0.031062239400244773"
"original","glcm","SumAverage","","4.901432690928304","8.784912392258304","51.68443029128312"
"original","glcm","SumEntropy","","1.8353978561644706","3.016288100220502","4.351704610042126"
"original","glcm","SumSquares","","0.47395275184601726","2.566088575334802","122.91946769744679"
"original","gldm","DependenceEntropy","","4.484015131077742","4.641446609198996","5.283661559296937"
"original","gldm","DependenceNonUniformity","","11.038461538461538","93.53125","48.526315789473685"
"original","gldm","DependenceNonUniformityNormalized","","0.10613905325443787","0.20877511160714285","0.6385041551246537"
"original","gldm","DependenceVariance","","10.746671597633137","2.435507015306122","0.18074792243767313"
"original","gldm","GrayLevelNonUniformity","","43.96153846153846","104.4375","2.5"
"original","gldm","GrayLevelVariance","","0.46116863905325445","1.9839714205994898","130.0891620498615"
"original","gldm","HighGrayLevelEmphasis","","6.8076923076923075","22.698660714285715","651.25"
"original","gldm","LargeDependenceEmphasis","","35.17307692307692","9.754464285714286","1.7105263157894737"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","","182.3846153846154","182.36383928571428","1273.75"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","","7.681808226495727","0.7123683923509841","0.022884203842122818"
"original","gldm","LowGrayLevelEmphasis","","0.20184027777777777","0.06633826601473539","0.019509664579263408"
"original","gldm","SmallDependenceEmphasis","","0.19188619476912766","0.36261974674542435","0.8223684210526315"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","","1.4714201633648412","10.504095504459226","495.625"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","","0.05404445468427273","0.019608313300142597","0.01866602976354856"
"original","glrlm","GrayLevelNonUniformity","","36.16580354781865","96.454175626639","2.478680450735245"
"original","glrlm","GrayLevelNonUniformityNormalized","","0.4090864219185374","0.22992009472817057","0.032914705852076426"
"original","glrlm","GrayLevelVariance","","0.4953497089231399","2.0448125200916936","129.73825321281987"
"original","glrlm","HighGrayLevelRunEmphasis","","7.009333979338399","23.015527907672364","649.1356563096289"
"original","glrlm","LongRunEmphasis","","1.6938164998331138","1.283659007834448","1.0281115256457722"
"original","glrlm","LongRunHighGrayLevelEmphasis","","10.978665745259999","28.42350169534266","673.7863184575514"
"original","glrlm","LongRunLowGrayLevelEmphasis","","0.342851772788826","0.0854464685099927","0.019781301728082793"
"original","glrlm","LowGrayLevelRunEmphasis","","0.20170740302451165","0.06589935069130864","0.019648069222933905"
"original","glrlm","RunEntropy","","2.133950423289569","2.7501431307970323","5.0472096698852855"
"original","glrlm","RunLengthNonUniformity","","66.66967803591118","374.3388695530556","73.96277883784734"
"original","glrlm","RunLengthNonUniformityNormalized","","0.7434504372575028","0.8859028746685624","0.9817982672326746"
"original","glrlm","RunPercentage","","0.8483727810650887","0.9344093406593406","0.9908906882591093"
"original","glrlm","RunVariance","","0.25141431736830655","0.10665245191507985","0.00910086638366271"
"original","glrlm","ShortRunEmphasis","","0.8794843452995932","0.9500910227084555","0.992972118588557"
"original","glrlm","ShortRunHighGrayLevelEmphasis","","6.3038871173029225","22.097125480231515","642.9729907726482"
"original","glrlm","ShortRunLowGrayLevelEmphasis","","0.1775689226364166","0.0621652028358934","0.019614761096646685"
"original","glszm","GrayLevelNonUniformity","","8.185185185185185","39.48275862068966","2.1940298507462686"
"original","glszm","GrayLevelNonUniformityNormalized","","0.30315500685871055","0.19449634788517073","0.03274671419024282"
"original","glszm","GrayLevelVariance","","0.8998628257887517","2.739741318643985","125.15170416573848"
"original","glszm","HighGrayLevelZoneEmphasis","","7.814814814814815","27.103448275862068","621.044776119403"
"original","glszm","LargeAreaEmphasis","","52.074074074074076","11.172413793103448","1.4029850746268657"
"original","glszm","LargeAreaHighGrayLevelEmphasis","","300.51851851851853","221.13793103448276","974.1044776119403"
"original","glszm","LargeAreaLowGrayLevelEmphasis","","10.593302469135802","0.7329989197189463","0.023406310985320266"
"original","glszm","LowGrayLevelZoneEmphasis","","0.24813786008230454","0.05957915608278586","0.021492393194444778"
"original","glszm","SizeZoneNonUniformity","","7.962962962962963","77.3152709359606","51.417910447761194"
"original","glszm","SizeZoneNonUniformityNormalized","","0.29492455418381347","0.38086340362542165","0.7674314992203163"
"original","glszm","SmallAreaEmphasis","","0.5474304531558937","0.635914715906453","0.8992537313432836"
"original","glszm","SmallAreaHighGrayLevelEmphasis","","4.164207409331393","19.94551632536085","532.7798507462686"
"original","glszm","SmallAreaLowGrayLevelEmphasis","","0.17801387757795376","0.03127597658898574","0.021013913746725902"
"original","glszm","ZoneEntropy","","3.5878587982995036","4.337367664471269","5.240951690231724"
"original","glszm","ZonePercentage","","0.25961538461538464","0.453125","0.881578947368421"
"original","glszm","ZoneVariance","","37.237311385459535","6.302021403091558","0.11628425038984183"
"original","ngtdm","Busyness","","1.4549406696589793","1.0396479125904519","0.026462820527016977"
"original","ngtdm","Coarseness","","0.050338435200168515","0.013863815558183524","0.06538163904436697"
"original","ngtdm","Complexity","","5.554265825443775","63.30753795496366","3639.8437966701445"
"original","ngtdm","Contrast","","0.025151967168778815","0.02789891298368586","1.3500530243293913"
"original","ngtdm","Strength","","0.47465620376671336","1.0980179276188824","41.08849559566216"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","","9.407453441619873","15.08177080154419","-454.4161071777344"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","","98.03237762451172","76.54501266479492","-55.20050048828125"
"log-sigma-1-0-mm-3D","firstorder","Energy","","354099.00382477714","1143601.967635043","6527290.627879719"
"log-sigma-1-0-mm-3D","firstorder","Entropy","","2.288202930151344","2.11493085686713","4.410233396038998"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","","43.829763889312744","27.856175899505615","221.22949981689453"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","","3.647769742414809","4.578517602974622","2.4188565146550007"
"log-sigma-1-0-mm-3D","firstorder","Maximum","","158.80430603027344","138.34144592285156","8.069873809814453"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","","26.63616991501588","18.945036160859413","128.44792628090138"
"log-sigma-1-0-mm-3D","firstorder","Mean","","47.39343608342684","43.42678067646921","-249.44847498441996"
"log-sigma-1-0-mm-3D","firstorder","Median","","40.7960262298584","41.70074462890625","-223.79373168945312"
"log-sigma-1-0-mm-3D","firstorder","Minimum","","-7.319943904876709","-57.462406158447266","-651.3251342773438"
"log-sigma-1-0-mm-3D","firstorder","Range","","166.12424993515015","195.80385208129883","659.3950080871582"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","","17.35016332759097","11.67477055812707","94.08510281880696"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","","58.35064792870581","50.52408300475208","293.0621145737152"
"log-sigma-1-0-mm-3D","firstorder","Skewness","","0.9316759496666958","0.5326061695466081","-0.3257164064887932"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","","354099.00382477714","1143601.967635043","6527290.627879719"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","","0.24352810650887569","0.2897500797193877","0.05159279778393351"
"log-sigma-1-0-mm-3D","firstorder","Variance","","1158.6603299059154","666.7976835489186","23660.861326364582"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","","12.542803553990373","29.803146430367637","268.8682615071996"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","","83.80619664092114","47.1108396326863","28848.75201623177"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","","8.970453220321287","2.926081762480903","11.269524019148786"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","","4.851442118302601","3.601956362245299","111.75715215357263"
"log-sigma-1-0-mm-3D","glcm","Contrast","","2.4343797309146247","1.6857521537375157","42.77421586363879"
"log-sigma-1-0-mm-3D","glcm","Correlation","","0.3627378642970076","0.36610439604811496","0.4231492354673318"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","","1.1305088501095677","0.883141644811388","5.2470193998042225"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","","1.7459212371917645","1.6447176533180512","3.2138537347177"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","","0.9837007462391748","0.8759878355865844","14.227310845893136"
"log-sigma-1-0-mm-3D","glcm","Id","","0.5973376256356641","0.6533870962082179","0.25884958215620724"
"log-sigma-1-0-mm-3D","glcm","Idm","","0.5553392980196871","0.6301135909334145","0.16328648033551355"
"log-sigma-1-0-mm-3D","glcm","Idmn","","0.9664731901956938","0.9812806884941427","0.9525184885906768"
"log-sigma-1-0-mm-3D","glcm","Idn","","0.8873219672947705","0.9181033484922728","0.8529249385594826"
"log-sigma-1-0-mm-3D","glcm","Imc1","","-0.23635477571305147","-0.1833382725135429","-0.6885609736841449"
"log-sigma-1-0-mm-3D","glcm","Imc2","","0.7846027590140289","0.723020582467514","0.998132133962733"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","","0.438391881833181","0.48797469819088596","0.17302594986202488"
"log-sigma-1-0-mm-3D","glcm","JointAverage","","3.4536328879132223","5.413479759638568","15.84257017381783"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","","0.08958307448890156","0.09979779068200992","0.024727140067086435"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","","3.8885753857656415","3.9119570498056726","5.47232485111236"
"log-sigma-1-0-mm-3D","glcm","MCC","","0.6322207875207944","0.5891625546314382","0.9742538798648254"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","","0.1850083573302982","0.1859049578050844","0.04320656063806589"
"log-sigma-1-0-mm-3D","glcm","SumAverage","","6.907265775826445","10.826959519277136","31.68514034763566"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","","2.846136743597683","2.7781431935422702","4.0939964645577485"
"log-sigma-1-0-mm-3D","glcm","SumSquares","","1.8214554623043067","1.3219271289957037","38.63284200430285"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","","4.637598195775459","4.51466288240574","5.155565013329706"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","","18.134615384615383","82.35714285714286","33.78947368421053"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","","0.17437130177514792","0.1838329081632653","0.4445983379501385"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","","3.4049556213017746","3.06136399872449","0.5103878116343491"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","","25.326923076923077","129.80803571428572","3.9210526315789473"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","","1.8734282544378698","1.1944704639668366","38.90512465373961"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","","13.39423076923077","28.453125","347.0"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","","16.615384615384617","13.25","2.9210526315789473"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","","166.43269230769232","400.43080357142856","1149.4473684210527"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","","2.415964209401709","0.4899186929029217","0.02857492777956161"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","","0.1396461004273504","0.0438144950233731","0.018593050861607147"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","","0.17856631986840318","0.26338535410030417","0.6522295321637427"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","","3.017272125196232","7.063187616275015","228.12152777777774"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","","0.022194301132925472","0.015217242683431319","0.016460208690367788"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","","22.07112130140615","117.75985025230868","3.8300924483909338"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","","0.2357502242497494","0.2859401701247157","0.05148876577280654"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","","1.9304025085263143","1.2359243909968671","38.81808158183747"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","","13.736622063853945","28.32670111982134","346.1555250034017"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","","1.458138393808575","1.4455394345543473","1.06614340367765"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","","18.57689655306081","41.26358346160063","371.6407110693412"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","","0.2069424050468077","0.06132762233714682","0.01924889391548786"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","","0.1386765259824368","0.0445130952028037","0.01888003316903598"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","","2.74523351690744","2.521982069286117","4.467720565671919"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","","78.15524525295768","359.74553922226465","71.2743427094112"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","","0.8239181324936966","0.862099802789059","0.9575604288398812"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","","0.8986686390532544","0.9156936813186813","0.9787449392712552"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","","0.16046075482149058","0.17121022929888646","0.021219785580059384"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","","0.9196964053054366","0.9338999063648672","0.9834641490805874"
